,Speed2,Speed3,Speed4,Speed5,Speed6,Speed7,Speed8,Speed9,Speed10,Time
30,0.012933305845496935,0.010924225058735521,0.012853672326358992,0.005836529667141295,0.03275475035166565,0.032395151888977555,0.014731446661985264,0.00855054536565005,0.06424325115792112,3.0
31,0.013456345264777033,0.010256258213807521,0.01259786685220009,0.0057416287719283966,0.03634618881551365,0.030591389256461352,0.014122802370611663,0.008077974338426748,0.06494166569910863,3.1000000000001364
32,0.014143866009214894,0.00959467364950695,0.012208175108056095,0.005626517039799695,0.04108929838818035,0.027738907307637214,0.013805431068503484,0.007391913362013888,0.06564004405949711,3.2000000000000455
33,0.014824398728003955,0.008992191777135977,0.011817578833127408,0.005491194470755197,0.0469840790696653,0.024536770875212877,0.013874252821423204,0.006660205179660826,0.06633842241988562,3.300000000000182
34,0.015326474070318756,0.008501533008002576,0.011559059766628708,0.005335665356527836,0.052923839023052144,0.021684044791972272,0.014424187695143304,0.006050692534635726,0.06703674977277337,3.400000000000091
35,0.01565009203615906,0.00812271478450548,0.011432740797946706,0.005184776942527272,0.05780188641130365,0.019180729057915374,0.015455235689663902,0.005563375426938526,0.067439817152776,3.5
36,0.015795252625524954,0.007855737106644478,0.011438621927081309,0.005063376474165573,0.06161822123441945,0.017026823673042275,0.016967396804984804,0.005198253856569127,0.0678428335252777,3.6000000000001364
37,0.015761955838416556,0.007700599974419778,0.011576703154032605,0.004971468243175973,0.06437284349239955,0.015222328637352973,0.0189606710411063,0.004955327823527726,0.0682458498977795,3.7000000000000455
38,0.015550201674833754,0.007657303387831177,0.011846984478800608,0.004909052249558272,0.06606575318524395,0.013767243950847476,0.0214350583980282,0.004834597327814127,0.06864879615429903,3.800000000000182
39,0.015159990134776554,0.007725847346878878,0.01224946590138522,0.004876128493312674,0.06669695031295264,0.012661569613525877,0.024390558875750503,0.004836062369428526,0.06864587184905761,3.900000000000091
40,0.014591321218244985,0.007906209788770846,0.01278403333745035,0.004872696974438976,0.06626643487552575,0.011905305625387953,0.0278271724742732,0.0049597229483707116,0.06864287742783401,4.0
41,0.013977329100762116,0.008131704962044715,0.013327233217418074,0.0048987576929372745,0.06477420687296333,0.011401517914573932,0.03129261465811919,0.005137769931669296,0.06863988300661042,4.100000000000136
42,0.013451147957869116,0.008335647115228613,0.013755611971693485,0.004954306150456254,0.0630700648327071,0.011053272409210531,0.034334600891749695,0.0053023941863434955,0.06863683481284123,4.2000000000000455
43,0.013012777789566018,0.008518014185530816,0.014069055515940584,0.005013298872093934,0.06200380728231492,0.010860569109297733,0.0369531311751649,0.005453595712393295,0.06832252101917283,4.300000000000182
44,0.012662218595852917,0.008678806172951409,0.01426756385015928,0.005049692382945333,0.06157543422178673,0.010823408014835532,0.039148205508364495,0.005591374509818595,0.0680081534529588,4.400000000000091
45,0.012399470376729718,0.008818023077490213,0.014351136974349483,0.005063482184658831,0.06178494565112273,0.01094178912582403,0.040919823891348586,0.005715730578619496,0.0676937858867449,4.5
46,0.012224533132196517,0.008935664899147313,0.014319774888511282,0.005054668277234531,0.06263234157032284,0.011215712442263132,0.04226798632411729,0.005826663918795995,0.06737940662177293,4.600000000000136
47,0.012137406862253217,0.009031731637922615,0.014173477592644654,0.005023250660672332,0.06411762197938704,0.011645177964152834,0.04319269280667039,0.005924174530348095,0.06699730839577991,4.7000000000000455
48,0.01213809156689981,0.009106225351331486,0.013912330741272854,0.004969229334972332,0.06624078687831533,0.012230185691493204,0.043693943339008084,0.006008262413275693,0.06661519847102879,4.800000000000182
49,0.012196381254383803,0.009165364968798053,0.013629023278262974,0.004892604300134432,0.06900183626710751,0.012845258974605474,0.04371933050983068,0.006070076006501292,0.06623308854627781,4.900000000000091
50,0.012282069932947604,0.009215369419747455,0.013416244147497541,0.004793382423121408,0.0714448515881522,0.013364921163790674,0.043216446907829976,0.006100763748945891,0.06585098925646131,5.0
51,0.012395157602591203,0.009256240761695055,0.013274079003499641,0.004711320395521184,0.07261391428368139,0.013789172259048674,0.042185292533006166,0.006100325640609492,0.06553045092236022,5.100000000000136
52,0.012535644263314601,0.009287978994640754,0.01320252784626924,0.004686174908928285,0.07250902435369509,0.014118012260379575,0.040625867385359074,0.006068761681491991,0.06520992322319362,5.2000000000000455
53,0.012703529915117903,0.009310584118584554,0.01320159067580654,0.004717952830305285,0.07113018179819298,0.014351441167783276,0.03853817146488877,0.006006071871593491,0.06488939552402702,5.300000000000182
54,0.012898814558001001,0.009324056133526552,0.013271267492111442,0.004806654159652284,0.0684773866171754,0.014489458981259773,0.035922204771595266,0.005912256210913992,0.06456892837840056,5.400000000000091
55,0.013121498191963902,0.009328395039466555,0.013411558295183814,0.004952278896969182,0.06455063881064209,0.014532065700809177,0.03277796730547847,0.0057873146994534925,0.06459897902508921,5.5
56,0.013371580817006689,0.009323604082651102,0.01362242715983833,0.005154827042256083,0.05934993837859309,0.014479261326431443,0.029105459066538702,0.005631247337211897,0.06462909022531782,5.600000000000136
57,0.013590964276875976,0.009319495184384753,0.013864998526610835,0.005414298595512982,0.05287528532102878,0.014636212775031012,0.02591466447465103,0.0054662457565345015,0.0646592014255465,5.7000000000000455
58,0.013721550415307279,0.009325880265974154,0.014100396836030206,0.005730688136242359,0.04637529642412087,0.015308086963570616,0.02421556794988333,0.005314501589770901,0.06468932684964178,5.800000000000182
59,0.013763339232300676,0.00934276257366565,0.014328586162910805,0.006072613370039335,0.041098588474279565,0.016494883892050307,0.024008169492235835,0.005176014836920902,0.0648017879771587,5.900000000000091
60,0.013716330727856076,0.00937014210745915,0.014549566507252608,0.006408692002493036,0.03704516147150506,0.018196603560470113,0.025292469101708532,0.0050507854979847016,0.06491426332854232,6.0
61,0.013580524901973576,0.009408018867354755,0.014763337869055608,0.006738918613106036,0.03421501541579747,0.020413245968830013,0.028068466778301434,0.004938813572962201,0.06502673867992581,6.100000000000136
62,0.013355921754653177,0.009456392853352454,0.014969900248319805,0.007063293201878335,0.032608150307156664,0.02314481111712991,0.032336162522014524,0.004840099061853302,0.06513910945835141,6.2000000000000455
63,0.013042521285894778,0.009515264065452155,0.015169253645045198,0.007381815768809838,0.03222456614558287,0.026391299005369906,0.03809555633284793,0.004754641964658203,0.06464615340769553,6.300000000000182
64,0.0126403234956985,0.009584638471145249,0.01536138589387602,0.007694486313900634,0.03306426293107577,0.030152709633549848,0.04534664821080102,0.004682442281376802,0.06415309278408161,6.400000000000091
65,0.012259754026030328,0.00968255307339145,0.015533132553092539,0.008001304837150733,0.035127240663635456,0.03372977741821069,0.052265418708746895,0.004626821736130603,0.06366003216046781,6.5
66,0.012011238518880425,0.009827044875154449,0.015671329180972034,0.008302260519823098,0.037509983087772855,0.03642323677574098,0.0570278483791602,0.004591102053041803,0.06316697675087908,6.600000000000136
